name,formula,state,formula_raw,phase_flag,mw,hf298,T_low,T_high,dh298_0,a1,a2,a3,a4,a5,a6,a7,b1,b2,eq
hexacarbon hexahydride,C6H6,g,C   6.00H   6.00    0.00    0.00    0.00,0,78.11184,82880,200,1000,14194.791,-168282.654,4412.51452,-37.2206393,0.164191815,-0.000202322,1.31E-07,-3.45E-11,-10392.5432,217.2442068,1
carbon d,C6D6,g,C   6.00D   6.00    0.00    0.00    0.00,0,84.148812,58177.984,300,1000,0,0,0,-2.0701218,0.052938197,-9.61E-06,-3.28E-08,1.90E-11,5406.8984,30.69380883,1
"C6H5OH,phenol",C6H6O,g,C   6.00H   6.00O   1.00    0.00    0.00,0,94.11124,-96399,200,1000,17496.669,-120948.716,3378.41322,-29.9192787,0.15678272,-0.000197097,1.29E-07,-3.42E-11,-27794.421,179.9752756,1
benzyl radical,C7H7,g,C   7.00H   7.00    0.00    0.00    0.00,0,91.13048,210500,200,1000,18554.892,-183673.533,4102.41543,-32.0237295,0.158823881,-0.000189445,1.20E-07,-3.14E-11,5266.56509,193.8733498,1
heptacarbon octahydride,C7H8,g,C   7.00H   8.00    0.00    0.00    0.00,0,92.13842,50170,200,1000,17940.345,-287803.695,6134.04738,-45.7476521,0.193691192,-0.000230433,1.46E-07,-3.79E-11,-23084.5331,269.3947216,1
"C8H8,styrene",C8H8,g,C   8.00H   8.00    0.00    0.00    0.00,0,104.14912,148300,200,1000,20940,-268693.04,6167.99927,-48.3605483,0.21828732,-0.000273856,1.81E-07,-4.87E-11,-11406.3988,281.7678258,1
ethylbenzene,C8H10,g,C   8.00H  10.00    0.00    0.00    0.00,0,106.165,29920,200,1000,22280,-469493.99,9307.16803,-65.217693,0.261208019,-0.000318175,2.05E-07,-5.40E-11,-40738.7006,378.0903582,1
isooctane,C8H18,g,C   8.00H  18.00    0.00    0.00    0.00,0,114.22852,-224010,200,1000,32170,-168875.867,3126.90339,-21.2350292,0.148915153,-0.000115118,4.47E-08,-5.55E-12,-44680.6069,141.745521,1
naphthalene,C10H8,g,C  10.00H   8.00    0.00    0.00    0.00,0,128.17052,150580,200,1000,20713.076,-260292.099,6237.51929,-52.261574,0.239771063,-0.000291227,1.85E-07,-4.82E-11,-11147.5325,297.2172708,1
"C12H10,biphenyl",C12H10,g,C  12.00H  10.00    0.00    0.00    0.00,0,154.2078,182130,200,1000,26783.511,-367113.641,8128.58281,-63.9109608,0.290144904,-0.000350963,2.23E-07,-5.79E-11,-16793.4225,363.35206,1
"C12D10,biphenyl",C12D10,g,C  12.00D  10.00    0.00    0.00    0.00,0,164.26942,138415.822,300,1000,0,0,0,-1.5793486,0.095059574,-1.45E-05,-6.26E-08,3.55E-11,13137.422,31.52977526,1
calcium,Ca,g,CA  1.00    0.00    0.00    0.00    0.00,0,40.078,177800,200,1000,6197.428,0,0,2.5,0,0,0,0,20638.92786,4.38454833,1
calcium bromide,CaBr,g,CA  1.00BR  1.00    0.00    0.00    0.00,0,119.982,-24868.681,200,1000,9856.119,569.383262,-125.7513537,5.00150833,-0.001039869,1.38E-06,-8.95E-10,2.40E-13,-3728.10398,1.784864847,1
calcium bromide,CaBr2,g,CA  1.00BR  2.00    0.00    0.00    0.00,0,199.886,-387197.3,200,1000,15603.2,1572.504318,-223.8551236,8.38845789,-0.001944165,2.40E-06,-1.56E-09,4.12E-13,-47721.0661,-10.74965233,1
calcium chloride,CaCl,g,CA  1.00CL  1.00    0.00    0.00    0.00,0,75.5307,-103772.885,200,1000,9595.115,6395.33526,-224.9042269,5.28327839,-0.001447983,1.64E-06,-9.43E-10,2.24E-13,-12701.69,-1.391970247,1
calcium chloride,CaCl2,g,CA  1.00CL  2.00    0.00    0.00    0.00,0,110.9834,-485243.477,200,1000,14857.023,11068.0203,-424.910825,9.13471186,-0.003497185,4.24E-06,-2.72E-09,7.14E-13,-58503.4676,-18.08679105,1
calcium fluoride,CaF,g,CA  1.00F   1.00    0.00    0.00    0.00,0,59.0764032,-276403.79,200,1000,9132.11,31842.354,-491.823509,5.70112089,-0.001465138,9.09E-07,-1.37E-10,-5.11E-14,-31976.9411,-5.99666226,1
calcium fluoride,CaF2,g,CA  1.00F   2.00    0.00    0.00    0.00,0,78.0748064,-790828.409,200,1000,12811.591,59093.5229,-1019.733042,10.13165309,-0.005503506,5.63E-06,-3.12E-09,7.21E-13,-91926.0819,-26.3950595,1
calcium hydride,CaH,g,CA  1.00H   1.00    0.00    0.00    0.00,0,41.08594,229409.105,200,1000,8705.105,-45137.8223,762.942921,-1.280874223,0.013187747,-1.48E-05,8.54E-09,-1.99E-12,23003.78814,30.53421525,1
calcium iodide,CaI,g,CA  1.00I   1.00    0.00    0.00    0.00,0,166.98247,12183.32,200,1000,10018.12,-826.179018,-85.089759,4.86417169,-0.000786317,1.10E-06,-7.35E-10,2.01E-13,523.675344,3.58539168,1
calcium iodide,CaI2,g,CA  1.00I   2.00    0.00    0.00    0.00,0,293.88694,-259319.505,200,1000,16050.995,-1097.851401,-145.9821761,8.08934184,-0.001305333,1.62E-06,-1.06E-09,2.83E-13,-32726.9298,-6.98171494,1
calcium oxide,CaO,g,CA  1.00O   1.00    0.00    0.00    0.00,0,56.0774,38005.308,200,1000,8953.108,38897.3307,-483.567735,5.07771325,0.000307624,-1.16E-06,8.49E-10,-1.50E-13,5937.64348,-3.95532073,1
calcium hydroxide,CaOH,g,CA  1.00O   1.00H   1.00    0.00    0.00,0,57.08534,-173307.35,200,1000,11049.697,46200.289,-928.567282,9.17582877,-0.003962829,2.51E-06,3.85E-11,-3.35E-13,-17980.09717,-25.3370485,1
Ca(OH)2,CaO2H2,g,CA  1.00O   2.00H   2.00    0.00    0.00,0,74.09268,-598338.869,200,1000,16592.281,83892.5754,-1791.902135,16.21891031,-0.007840857,5.10E-06,-6.96E-11,-6.13E-13,-66004.0563,-60.7091392,1
calcium sulfide,CaS,g,CA  1.00S   1.00    0.00    0.00    0.00,0,72.144,121475.313,200,1000,9360.113,23209.90615,-451.844608,6.17233375,-0.003598852,4.82E-06,-3.63E-09,1.21E-12,15545.97691,-7.68691567,1
dicalcium,Ca2,g,CA  2.00    0.00    0.00    0.00    0.00,0,80.156,341765.336,200,1000,11273.136,-85822.2862,158.818896,11.03952055,-0.033331968,5.35E-05,-4.01E-08,1.16E-11,37703.508,-23.97744561,1
cadmium,Cd,g,CD  1.00    0.00    0.00    0.00    0.00,0,112.411,111800,200,1000,6197.428,-0.000108175,1.82E-06,2.499999989,3.13E-11,-4.60E-14,3.41E-17,-9.99E-21,12700.99766,5.93154976,1
chlorine,Cl,g,CL  1.00    0.00    0.00    0.00    0.00,0,35.4527,121301,200,1000,6271.588,22762.15854,-216.8413293,2.745185115,0.002451102,-5.46E-06,4.42E-09,-1.29E-12,15013.57068,3.102950764,1
chlorine monocarbide mononitride,ClCN,g,CL  1.00C   1.00N   1.00    0.00    0.00,0,61.47014,134200,200,1000,10669.042,72740.4343,-1297.344947,11.07676527,-0.011084302,1.61E-05,-1.09E-08,2.83E-12,20843.88986,-35.9737068,1
chlorine monofluoride,ClF,g,CL  1.00F   1.00    0.00    0.00    0.00,0,54.4511032,-55700.993,200,1000,8908.107,33522.1081,-368.83119,4.27228862,0.002549435,-4.46E-06,3.41E-09,-9.84E-13,-5839.36969,0.231793156,1
chlorine trifluoride,ClF3,g,CL  1.00F   3.00    0.00    0.00    0.00,0,92.4479096,-164600,200,1000,13728.449,128517.5171,-2140.445721,14.93096474,-0.006042471,3.72E-06,-8.05E-10,-7.99E-14,-11384.5964,-55.9483884,1
chlorine pentafluoride,ClF5,g,CL  1.00F   5.00    0.00    0.00    0.00,0,130.444716,-238000,200,1000,17930.396,245968.977,-4315.33214,27.2699994,-0.016701857,1.42E-05,-6.43E-09,1.18E-12,-10714.3183,-126.746322,1
chlorine monoxide,ClO,g,CL  1.00O   1.00    0.00    0.00    0.00,0,51.4521,101621.115,200,1000,9522.115,-16872.68145,257.3812247,2.17584612,0.006432061,-8.57E-06,5.76E-09,-1.55E-12,9829.51898,13.86009628,1
chlorine dioxide,ClO2,g,CL  1.00O   2.00    0.00    0.00    0.00,0,67.4515,105000,200,1000,10800.646,-11272.77696,390.303203,-0.384301853,0.021086779,-2.79E-05,1.84E-08,-4.84E-12,9756.93367,29.13262033,1
molecular chlorine,Cl2,g,CL  2.00    0.00    0.00    0.00    0.00,0,70.9054,0,200,1000,9181.11,34628.1724,-554.712949,6.20759103,-0.002989637,3.17E-06,-1.79E-09,4.26E-13,1534.07075,-9.43835303,1
dichlorine monoxide,Cl2O,g,CL  2.00O   1.00    0.00    0.00    0.00,0,86.9048,79000,200,1000,11695.482,77988.554,-1182.537879,9.52651466,-0.002596163,8.70E-07,4.48E-10,-3.04E-13,13767.29572,-24.84691754,1
cobalt,Co,g,CO  1.00    0.00    0.00    0.00    0.00,0,58.9332,428441.6,200,1000,6359.768,-2598.939184,246.1989844,-0.610605837,0.013930058,-2.21E-05,1.62E-08,-4.53E-12,49846.1376,22.57584199,1
chromium,Cr,g,CR  1.00    0.00    0.00    0.00    0.00,0,51.9961,397480,200,1000,6197.428,1335.658217,-21.02424026,2.631908173,-0.000424626,7.44E-07,-6.76E-10,2.51E-13,47158.6664,6.00542545,1
chromium nitride,CrN,g,CR  1.00N   1.00    0.00    0.00    0.00,0,66.00284,505021.51,300,1000,0,0,0,2.9304636,0.003037704,-1.27E-06,-1.18E-09,8.56E-13,59744.203,10.1918812,1
chromium oxide,CrO,g,CR  1.00O   1.00    0.00    0.00    0.00,0,67.9955,188285.447,300,1000,0,0,0,2.8414996,0.004095336,-3.58E-06,8.17E-10,2.41E-13,21646.067,11.5179922,1
chromium oxide,CrO2,g,CR  1.00O   2.00    0.00    0.00    0.00,0,83.9949,-75312.81,300,1000,0,0,0,3.3012645,0.008162586,-5.89E-06,1.62E-11,1.08E-12,-10353.569,11.3991138,1
chromium oxide,CrO3,g,CR  1.00O   3.00    0.00    0.00    0.00,0,99.9943,-292879.663,300,1000,0,0,0,1.9072858,0.023049608,-2.65E-05,1.29E-08,-1.84E-12,-36608.68,15.3451415,1
cesium,Cs,g,CS  1.00    0.00    0.00    0.00    0.00,0,132.90545,76500,200,1000,6197.428,54.6658407,-0.827934604,2.50494221,-1.49E-05,2.43E-08,-2.01E-11,6.70E-15,8459.32139,6.848825772,1
cesium chloride,CsCl,g,CS  1.00CL  1.00    0.00    0.00    0.00,0,168.35815,-240166.789,300,1000,0,0,0,4.182303,0.001375955,-2.06E-06,1.48E-09,-3.98E-13,-30177.927,6.638488236,1
cesium fluoride,CsF,g,CS  1.00F   1.00    0.00    0.00    0.00,0,151.9038532,-356483.908,300,1000,0,0,0,3.7449879,0.003010052,-4.59E-06,3.22E-09,-8.38E-13,-44090.696,7.194873545,1
cesium oxide,CsO,g,CS  1.00O   1.00    0.00    0.00    0.00,0,148.90485,62763.052,300,1000,0,0,0,3.9857419,0.002127925,-3.22E-06,2.28E-09,-5.97E-13,6289.894,7.516022992,1
cesium hydroxide,CsOH,g,CS  1.00O   1.00H   1.00    0.00    0.00,0,149.91279,-256000,200,1000,11834.689,9386.96079,-500.935426,8.30135198,-0.003235597,2.61E-06,-4.95E-10,-1.04E-13,-30257.22427,-17.42194837,1
dicesium,Cs2,g,CS  2.00    0.00    0.00    0.00    0.00,0,265.8109,107377.133,200,1000,0,0,0,4.74588225,-0.002638628,1.14E-05,-1.60E-08,6.56E-12,11544.4856,7.606793172,1
cesium chloride,Cs2Cl2,g,CS  2.00CL  2.00    0.00    0.00    0.00,0,336.7163,-659831.356,300,1000,0,0,0,9.2952642,0.00285056,-4.56E-06,3.26E-09,-8.61E-13,-82222.862,-7.518352964,1
cesium fluoride,Cs2F2,g,CS  2.00F   2.00    0.00    0.00    0.00,0,303.8077064,-890123.055,300,1000,0,0,0,8.4425561,0.0064921,-1.08E-05,8.18E-09,-2.32E-12,-109781.65,-7.248244455,1
cesium oxide,Cs2O,g,CS  2.00O   1.00    0.00    0.00    0.00,0,281.8103,-92046.757,300,1000,0,0,0,5.7553639,0.004911607,-7.71E-06,5.42E-09,-1.41E-12,-12946.829,4.300155036,1
cesium dioxide dihydride,Cs2O2H2,g,CS  2.00O   2.00H   2.00    0.00    0.00,0,299.82558,-653000,200,1000,23937.353,-10859.81041,-688.306842,16.43543354,-0.004039221,2.33E-06,8.44E-10,-6.86E-13,-79394.7623,-49.0619681,1
cesium sulfate,Cs2SO4,g,CS  2.00S   1.00O   4.00    0.00    0.00,0,361.8745,-1122581.398,300,1000,0,0,0,4.2965385,0.0448543,-6.10E-05,4.05E-08,-1.07E-11,-137825.59,13.40963744,1
copper,Cu,g,CU  1.00    0.00    0.00    0.00    0.00,0,63.546,337400,200,1000,6197.428,77.1313315,-1.169236206,2.506987803,-2.12E-05,3.44E-08,-2.86E-11,9.56E-15,39839.8121,5.73081322,1
copper chloride,CuCl,g,CU  1.00CL  1.00    0.00    0.00    0.00,0,98.9987,91088.442,300,1000,0,0,0,3.34916,0.00510283,-9.13E-06,7.60E-09,-2.40E-12,9796.7562,8.26947304,1
copper fluoride,CuF,g,CU  1.00F   1.00    0.00    0.00    0.00,0,82.5444032,-12552.131,300,1000,0,0,0,2.7654505,0.006851181,-1.13E-05,8.91E-09,-2.69E-12,-2554.8565,9.87277411,1
copper fluoride,CuF2,g,CU  1.00F   2.00    0.00    0.00    0.00,0,101.5428064,-266945.896,300,1000,0,0,0,3.1107696,0.014325807,-2.28E-05,1.73E-08,-5.07E-12,-33500.453,10.9995698,1
copper oxide,CuO,g,CU  1.00O   1.00    0.00    0.00    0.00,0,79.5454,306276.724,300,1000,0,0,0,3.709352,0.003196506,-5.30E-06,4.22E-09,-1.29E-12,35627.47,6.33140079,1
dicopper,Cu2,g,CU  2.00    0.00    0.00    0.00    0.00,0,127.092,485356.654,300,1000,0,0,0,3.9244358,0.002727495,-4.92E-06,4.18E-09,-1.34E-12,57119.187,6.08380829,1
copper chloride,Cu3Cl3,g,CU  3.00CL  3.00    0.00    0.00    0.00,0,296.9961,-258575.302,300,1000,0,0,0,11.4429,0.020690806,-3.83E-05,3.23E-08,-1.03E-11,-35151.61,-18.2687865,1
deuterium,D,g,D   1.00    0.00    0.00    0.00    0.00,0,2.014102,221720.228,200,1000,6197.428,0,0,2.5,0,0,0,0,25921.287,0.591714338,1
d bromide,DBr,g,D   1.00BR  1.00    0.00    0.00    0.00,0,81.918102,-37036.447,200,1000,8668.104,-19450.7637,205.81448,3.0238123,-0.001431429,6.79E-06,-6.53E-09,2.08E-12,-6578.30378,8.1247459,1
d chloride,DCl,g,D   1.00CL  1.00    0.00    0.00    0.00,0,37.466802,-93547.003,200,1000,8661.104,10464.209,-231.381325,5.42069315,-0.007508012,1.40E-05,-1.07E-08,3.01E-12,-11284.0338,-6.71185375,1
d fluoride,DF,g,D   1.00F   1.00    0.00    0.00    0.00,0,21.0125052,-276227.001,298.15,1000,8638.104,57213.1092,-731.16656,7.22083969,-0.009423896,1.21E-05,-6.94E-09,1.54E-12,-30692.2627,-19.327431,1
d monoxide monochloride,DOCl,g,D   1.00O   1.00CL  1.00    0.00    0.00,0,53.466202,-78243.308,300,1000,0,0,0,2.4790418,0.010845896,-1.52E-05,1.14E-08,-3.42E-12,-10518.092,12.1267107,1
d oxide,DO2,g,D   1.00O   2.00    0.00    0.00    0.00,0,34.0129,6487.344,200,1000,10065.344,-21114.79735,602.337175,-1.294877674,0.01812948,-2.16E-05,1.39E-08,-3.70E-12,-2976.943856,32.7283448,1
deuterium,D2,g,D   2.00    0.00    0.00    0.00    0.00,0,4.028204,0,200,1000,8569.103,21257.8989,-299.694507,5.13031451,-0.00417297,5.01E-06,-2.13E-09,2.39E-13,394.49819,-11.6419095,1
d oxide,D2O,g,D   2.00O   1.00    0.00    0.00    0.00,0,20.027604,-249210,200,1000,9960.017,6958.27847,-12.80889437,3.59587887,0.001502094,3.59E-07,5.34E-10,-5.18E-13,-31019.44566,2.895556576,1
d oxide,D2O2,g,D   2.00O   2.00    0.00    0.00    0.00,0,36.027004,-144300,200,1000,11565.639,29577.11324,-68.9303757,2.043905473,0.015702818,-1.94E-05,1.38E-08,-4.10E-12,-18025.02679,13.47156482,1
d sulfide,D2S,g,D   2.00S   1.00    0.00    0.00    0.00,0,36.094204,-23890.981,300,1000,0,0,0,3.8070824,0.000375963,5.75E-06,-5.35E-09,1.41E-12,-4066.1219,3.87928749,1
fluorine,F,g,F   1.00    0.00    0.00    0.00    0.00,0,18.9984032,79380,200,1000,6518.46,1137.409088,-145.3392797,4.07740361,-0.00430336,5.73E-06,-3.82E-09,1.02E-12,9311.11012,-3.55898265,1
fluorine monocarbide mononitride,FCN,g,F   1.00C   1.00N   1.00    0.00    0.00,0,45.0158432,34327.854,200,1000,10128.96,39844.5412,-698.865536,7.05883966,-0.001404863,3.96E-06,-3.05E-09,7.92E-13,6172.62757,-15.05643041,1
fluorine monoxide,FO,g,F   1.00O   1.00    0.00    0.00    0.00,0,34.9978032,109012.1,200,1000,9388,-39121.8244,796.703694,-1.634777767,0.016018101,-2.10E-05,1.38E-08,-3.66E-12,8375.52523,33.8332572,1
dioxygen monofluoride,FO2,g,F   1.00O   2.00    0.00    0.00    0.00,0,50.9972032,25400,200,1000,11255.813,5819.12126,-234.6897182,5.4370037,0.00216696,3.65E-07,-2.07E-09,9.43E-13,2694.645218,-1.166414457,1
dioxygen monofluoride,FO2,g,F   1.00O   2.00    0.00    0.00    0.00,0,50.9972032,378600,200,1000,10538.382,-77341.064,1663.800209,-9.61281516,0.049891569,-6.95E-05,4.71E-08,-1.26E-11,36970.9273,77.9594304,1
difluorine,F2,g,F   2.00    0.00    0.00    0.00    0.00,0,37.9968064,0,200,1000,8825.106,10181.76308,22.74241183,1.97135304,0.008151604,-1.15E-05,7.96E-09,-2.17E-12,-958.6943,11.30600296,1
difluorine monoxide,F2O,g,F   2.00O   1.00    0.00    0.00    0.00,0,53.9962064,24500,200,1000,10911.521,30829.19995,-229.9506259,2.603805825,0.015861113,-2.35E-05,1.68E-08,-4.70E-12,3055.185332,10.50933022,1
dioxygen difluoride,F2O2,g,F   2.00O   2.00    0.00    0.00    0.00,0,69.9956064,19200,200,1000,13778.453,56122.7046,-998.595223,8.98064939,0.006421901,-9.89E-06,6.86E-09,-1.84E-12,5298.71259,-22.39292195,1
"FS2F,fluorodisu",F2S2,g,F   2.00S   2.00    0.00    0.00    0.00,0,102.1288064,-336435,200,1000,14595.3,114446.228,-1853.247564,13.94098518,-0.004043689,1.37E-06,6.71E-10,-4.62E-13,-33510.6833,-48.4921242,1
iron,Fe,g,FE  1.00    0.00    0.00    0.00    0.00,0,55.845,415471,200,1000,6850.327,67908.2266,-1197.218407,9.84339331,-0.016523248,1.92E-05,-1.15E-08,2.83E-12,54669.9594,-33.8394626,1
iron pentacarbide pentoxide,FeC5O5,g,FE  1.00C   5.00O   5.00    0.00    0.00,0,195.8955,-727858.869,300,1000,0,0,0,6.606546,0.075042129,-0.000122013,1.01E-07,-3.23E-11,-91951.438,-2.576044492,1
iron chloride,FeCl,g,FE  1.00CL  1.00    0.00    0.00    0.00,0,91.2977,251035.967,300,1000,0,0,0,3.7885826,0.004367801,-6.69E-06,4.17E-09,-8.47E-13,28920.097,8.3533347,1
iron chloride,FeCl2,g,FE  1.00CL  2.00    0.00    0.00    0.00,0,126.7504,-140999.994,300,1000,0,0,0,5.4557505,0.007963293,-1.26E-05,9.00E-09,-2.32E-12,-18844.297,3.02281852,1
iron chloride,FeCl3,g,FE  1.00CL  3.00    0.00    0.00    0.00,0,162.2031,-253119.989,300,1000,0,0,0,7.5614873,0.009733825,-1.55E-05,1.12E-08,-3.00E-12,-33013.624,-3.98585053,1
iron oxide,FeO,g,FE  1.00O   1.00    0.00    0.00    0.00,0,71.8444,251047.084,300,1000,0,0,0,2.8245256,0.004304921,-4.11E-06,1.32E-09,7.13E-14,29194.035,11.8911342,1
Fe(OH)2,FeO2H2,g,FE  1.00O   2.00H   2.00    0.00    0.00,0,89.85968,-330536,200,1000,0,0,0,-1.67667734,0.061693146,-0.000120739,1.10E-07,-3.73E-11,-41128.9708,29.6771376,1
iron chloride,Fe2Cl4,g,FE  2.00CL  4.00    0.00    0.00    0.00,0,253.5008,-431373.784,300,1000,0,0,0,12.738242,0.013235558,-2.16E-05,1.60E-08,-4.35E-12,-56106.579,-19.8247728,1
iron chloride,Fe2Cl6,g,FE  2.00CL  6.00    0.00    0.00    0.00,0,324.4062,-654377.6,200,1000,0,0,0,14.2211808,0.043548597,-9.60E-05,9.37E-08,-3.36E-11,-84199.6265,-25.9244879,1
gallium monobromide,GaBr,g,GA  1.00BR  1.00    0.00    0.00    0.00,0,149.627,-17967.88,200,1000,9932.119,-2185.275415,-76.7223297,4.77080567,-0.000449788,5.58E-07,-3.07E-10,7.04E-14,-3138.004818,2.948144294,1
gallium dibromide,GaBr2,g,GA  1.00BR  2.00    0.00    0.00    0.00,0,229.531,-149180.952,200,1000,14024.948,7081.68162,-370.57661,8.41842536,-0.003001931,3.60E-06,-2.28E-09,5.91E-13,-18211.16655,-9.51257205,1
gallium tribromide,GaBr3,g,GA  1.00BR  3.00    0.00    0.00    0.00,0,309.435,-292962.663,200,1000,19037.337,6363.80734,-514.204045,11.96065138,-0.004134638,4.93E-06,-3.11E-09,8.04E-13,-35704.155,-25.56896053,1
gallium monochloride,GaCl,g,GA  1.00CL  1.00    0.00    0.00    0.00,0,105.1757,-69621.44,200,1000,9609.116,6417.143,-225.7949147,5.31167369,-0.001562281,1.84E-06,-1.10E-09,2.73E-13,-8593.89233,-1.695916014,1
gallium dichloride,GaCl2,g,GA  1.00CL  2.00    0.00    0.00    0.00,0,140.6284,-220978.909,200,1000,13513.391,22254.81851,-604.621844,9.22038891,-0.004554401,5.32E-06,-3.31E-09,8.46E-13,-25645.50386,-16.85409902,1
gallium trichloride,GaCl3,g,GA  1.00CL  3.00    0.00    0.00    0.00,0,176.0811,-432624.753,200,1000,17375.247,47849.484,-1162.678125,14.08954213,-0.008106134,9.22E-06,-5.60E-09,1.40E-12,-49159.0973,-42.8218015,1
gallium monofluoride,GaF,g,GA  1.00F   1.00    0.00    0.00    0.00,0,88.7214032,-232608.491,200,1000,9081.109,36703.9801,-533.657222,5.75929192,-0.001506128,9.51E-07,-1.83E-10,-3.14E-14,-26470.7569,-6.58932188,1
gallium difluoride,GaF2,g,GA  1.00F   2.00    0.00    0.00    0.00,0,107.7198064,-516712.441,200,1000,12115.659,68425.3953,-889.761774,7.70745549,0.002072151,-5.29E-06,4.56E-09,-1.41E-12,-59198.5615,-13.41142116,1
gallium trifluoride,GaF3,g,GA  1.00F   3.00    0.00    0.00    0.00,0,126.7182096,-921476.983,200,1000,15223.017,95932.667,-1355.507494,10.97760197,0.003461572,-8.47E-06,7.22E-09,-2.21E-12,-106147.9087,-32.1265185,1
gallium monohydride,GaH,g,GA  1.00H   1.00    0.00    0.00    0.00,0,70.73094,214323.404,200,1000,8673.104,-43918.762,625.445712,0.327686289,0.006496642,-3.80E-06,2.85E-10,3.63E-13,21712.60108,22.24032244,1
gallium moniodide,GaI,g,GA  1.00I   1.00    0.00    0.00    0.00,0,196.62747,44871.122,200,1000,10109.122,-3661.85503,-32.0692418,4.59996192,-8.90E-05,1.16E-07,-1.81E-11,-7.58E-15,4198.64937,4.92896465,1
gallium diiodide,GaI2,g,GA  1.00I   2.00    0.00    0.00    0.00,0,323.53194,-28954.965,200,1000,14470.935,-983.13959,-215.2621259,7.84431876,-0.001819798,2.21E-06,-1.42E-09,3.71E-13,-4534.09023,-4.25051681,1
gallium triiodide,GaI3,g,GA  1.00I   3.00    0.00    0.00    0.00,0,450.43641,-115877.24,200,1000,20122.76,-5663.47265,-242.5937116,10.95451119,-0.002059175,2.50E-06,-1.60E-09,4.17E-13,-15767.22832,-16.46129942,1
gallium monoxide,GaO,g,GA  1.00O   1.00    0.00    0.00    0.00,0,85.7224,146823.607,200,1000,8925.107,73255.4391,-980.426951,7.84412276,-0.007171073,7.87E-06,-2.40E-09,-2.59E-13,21405.81724,-17.99742951,1
gallium monohydroxide,GaOH,g,GA  1.00O   1.00H   1.00    0.00    0.00,0,86.73034,-143630.495,200,1000,10583.608,69631.0187,-1247.828695,10.22001611,-0.005922534,4.64E-06,-1.22E-09,-2.95E-14,-12753.97794,-32.17063,1
digallium dibromide,Ga2Br2,g,GA  2.00BR  2.00    0.00    0.00    0.00,0,299.254,-136963.692,200,1000,20793.308,-11171.83241,-74.7147162,10.30246084,-0.000665793,8.20E-07,-5.30E-10,1.39E-13,-19132.97856,-13.17110316,1
digallium tetrabromide,Ga2Br4,g,GA  2.00BR  4.00    0.00    0.00    0.00,0,459.062,-415820.034,200,1000,30591.766,-13155.45939,-413.655302,17.62849229,-0.003514652,4.27E-06,-2.73E-09,7.12E-13,-52831.0181,-44.2752069,1
digallium hexabromide,Ga2Br6,g,GA  2.00BR  6.00    0.00    0.00    0.00,0,618.87,-673688.732,200,1000,41151.266,-6725.11689,-806.752655,25.11671424,-0.006636515,7.98E-06,-5.06E-09,1.31E-12,-83706.352,-75.8527872,1
digallium dichloride,Ga2Cl2,g,GA  2.00CL  2.00    0.00    0.00    0.00,0,210.3514,-220972.686,200,1000,19488.425,-9246.1337,-259.2159934,11.02847129,-0.002231984,2.72E-06,-1.74E-09,4.56E-13,-28340.59821,-20.677737,1
digallium tetrachloride,Ga2Cl4,g,GA  2.00CL  4.00    0.00    0.00    0.00,0,281.2568,-602326.828,200,1000,27315.392,16373.43702,-1140.637354,20.30139827,-0.008997746,1.07E-05,-6.70E-09,1.73E-12,-71623.8501,-66.6636254,1
digallium hexachloride,Ga2Cl6,g,GA  2.00CL  6.00    0.00    0.00    0.00,0,352.1622,-962463.532,200,1000,36359.799,60894.6984,-2104.456302,29.59653878,-0.015378098,1.78E-05,-1.10E-08,2.78E-12,-111840.0535,-112.1945891,1
digallium difluoride,Ga2F2,g,GA  2.00F   2.00    0.00    0.00    0.00,0,177.4428064,-606231.344,200,1000,17147.856,29781.3065,-1013.97552,13.74933053,-0.007728051,9.06E-06,-5.64E-09,1.44E-12,-70860.8337,-41.0983395,1
digallium tetrafluoride,Ga2F4,g,GA  2.00F   4.00    0.00    0.00    0.00,0,215.4396128,-1325002.958,200,1000,22653.242,142207.9998,-2798.829941,23.95904235,-0.012939048,1.22E-05,-6.25E-09,1.33E-12,-149601.371,-97.3415364,1
