Name,Formula,State,Formula-Raw,Phase-Flag,Molecular-Weight,hf298,T_low,T_high,dh298_0,a1,a2,a3,a4,a5,a6,a7,b1,b2,eq
hexacarbon dihydride,C6H2,g,C   6.00H   2.00    0.00    0.00    0.00,0,74.08008,670000,1000,6000,19607.713,2592801.45,-10833.5163,28.47452,-0.001876708,3.41E-07,-3.34E-11,1.36E-15,141851.033,-149.4848078,1
"C6H5,phenyl",C6H5,g,C   6.00H   5.00    0.00    0.00    0.00,0,77.1039,337200,1000,6000,14004.788,3767622.46,-19531.2583,42.2742444,-0.003698465,7.00E-07,-7.11E-11,2.99E-15,151244.131,-251.510328,1
"C6D5,phenyl",C6D5,g,C   6.00D   5.00    0.00    0.00    0.00,0,82.13471,306947.83,1000,5000,0,0,0,14.729492,0.015210535,-5.52E-06,8.80E-10,-5.10E-14,30282.629,-55.75502974,1
"C6H5O,phenoxy",C6H5O,g,C   6.00H   5.00O   1.00    0.00    0.00,0,93.1033,47697.6,1000,6000,16208.093,3678627.4,-19729.7851,45.4118333,-0.003751065,7.11E-07,-7.23E-11,3.05E-15,116359.146,-268.105792,1
hexacarbon hexahydride,C6H6,g,C   6.00H   6.00    0.00    0.00    0.00,0,78.11184,82880,1000,6000,14194.791,4549770.27,-22615.3394,46.922072,-0.004196808,7.87E-07,-7.92E-11,3.30E-15,139238.84,-286.7689812,1
carbon d,C6D6,g,C   6.00D   6.00    0.00    0.00    0.00,0,84.148812,58177.984,1000,5000,0,0,0,15.619864,0.017123934,-6.20E-06,9.85E-10,-5.69E-14,-144.33052,-63.88825317,1
"C6H5OH,phenol",C6H6O,g,C   6.00H   6.00O   1.00    0.00    0.00,0,94.11124,-96399,1000,6000,17496.669,4462031.21,-21655.0785,48.1500573,-0.003568248,6.33E-07,-6.04E-11,2.40E-15,111371.747,-286.0447664,1
benzyl radical,C7H7,g,C   7.00H   7.00    0.00    0.00    0.00,0,91.13048,210500,1000,6000,18554.892,5297206.15,-25998.7928,55.0972079,-0.004977515,9.46E-07,-9.64E-11,4.06E-15,173836.332,-334.3808042,1
heptacarbon octahydride,C7H8,g,C   7.00H   8.00    0.00    0.00    0.00,0,92.13842,50170,1000,6000,17940.345,6184514.65,-29902.798,59.8200377,-0.005696983,1.08E-06,-1.10E-10,4.62E-15,178204.489,-369.8080794,1
"C8H8,styrene",C8H8,g,C   8.00H   8.00    0.00    0.00    0.00,0,104.14912,148300,1000,6000,20940,1638245.27,-20099.5737,55.9434214,-0.004059454,1.00E-06,-1.30E-10,6.75E-15,122748.462,-330.9262202,1
ethylbenzene,C8H10,g,C   8.00H  10.00    0.00    0.00    0.00,0,106.165,29920,1000,6000,22280,5206906.88,-30750.4076,68.231595,-0.006146404,1.39E-06,-1.66E-10,8.09E-15,175873.128,-418.4631888,1
isooctane,C8H18,g,C   8.00H  18.00    0.00    0.00    0.00,0,114.22852,-224010,1000,6000,32170,25389182.1,-91319.3062,138.715481,-0.022738197,5.27E-06,-6.58E-10,3.31E-14,529263.833,-919.630761,1
naphthalene,C10H8,g,C  10.00H   8.00    0.00    0.00    0.00,0,128.17052,150580,1000,6000,20713.076,5905864.57,-31631.4491,70.3025259,-0.006018396,1.14E-06,-1.16E-10,4.89E-15,196251.27,-434.7785692,1
"C12H10,biphenyl",C12H10,g,C  12.00H  10.00    0.00    0.00    0.00,0,154.2078,182130,1000,6000,26783.511,7480124.81,-39280.1951,86.6141146,-0.007946027,1.53E-06,-1.58E-10,6.70E-15,243800.666,-538.133071,1
"C12D10,biphenyl",C12D10,g,C  12.00D  10.00    0.00    0.00    0.00,0,164.26942,138415.822,1000,5000,0,0,0,30.90506,0.030349988,-1.11E-05,1.78E-09,-1.03E-13,2883.4453,-142.4390028,1
calcium,Ca,g,CA  1.00    0.00    0.00    0.00    0.00,0,40.078,177800,1000,6000,6197.428,7547341.24,-21486.42662,25.30849567,-0.011037737,2.29E-06,-1.21E-10,-4.02E-15,158586.2323,-160.9512955,1
calcium bromide,CaBr,g,CA  1.00BR  1.00    0.00    0.00    0.00,0,119.982,-24868.681,1000,6000,9856.119,2783236.402,-8458.20373,14.3175656,-0.005430782,1.52E-06,-1.83E-10,7.86E-15,49312.7068,-65.370011,1
calcium bromide,CaBr2,g,CA  1.00BR  2.00    0.00    0.00    0.00,0,199.886,-387197.3,1000,6000,15603.2,-22198.46426,-4.46315533,7.50375511,-1.64E-06,3.88E-10,-4.68E-14,2.26E-18,-48854.3682,-5.59032425,1
calcium chloride,CaCl,g,CA  1.00CL  1.00    0.00    0.00    0.00,0,75.5307,-103772.885,1000,6000,9595.115,1629182.545,-4766.22302,9.65892977,-0.002523044,5.83E-07,-4.10E-11,8.81E-17,16625.99241,-33.9873177,1
calcium chloride,CaCl2,g,CA  1.00CL  2.00    0.00    0.00    0.00,0,110.9834,-485243.477,1000,6000,14857.023,-35957.6878,-8.79649563,7.50725691,-3.13E-06,7.32E-10,-8.78E-14,4.21E-18,-60667.7966,-8.55353156,1
calcium fluoride,CaF,g,CA  1.00F   1.00    0.00    0.00    0.00,0,59.0764032,-276403.79,1000,6000,9132.11,519588.267,-1512.321567,5.86927625,-0.000388252,-2.48E-08,3.75E-11,-3.47E-15,-24888.14584,-8.6146637,1
calcium fluoride,CaF2,g,CA  1.00F   2.00    0.00    0.00    0.00,0,78.0748064,-790828.409,1000,6000,12811.591,-82804.0944,-31.15950071,7.02357737,-9.52E-06,2.12E-09,-2.44E-13,1.14E-17,-97294.6677,-7.54624334,1
calcium hydride,CaH,g,CA  1.00H   1.00    0.00    0.00    0.00,0,41.08594,229409.105,1000,6000,8705.105,-2696952.529,8607.05975,-7.02745482,0.007467916,-2.32E-06,3.42E-10,-1.89E-14,-27738.19107,78.4582201,1
calcium iodide,CaI,g,CA  1.00I   1.00    0.00    0.00    0.00,0,166.98247,12183.32,1000,6000,10018.12,1771071.309,-5683.64373,11.53857476,-0.00419402,1.29E-06,-1.73E-10,8.38E-15,35832.932,-44.0591757,1
calcium iodide,CaI2,g,CA  1.00I   2.00    0.00    0.00    0.00,0,293.88694,-259319.505,1000,6000,16050.995,-16237.27104,-2.859530722,7.50243219,-1.07E-06,2.54E-10,-3.08E-14,1.49E-18,-33463.4117,-3.56730574,1
calcium oxide,CaO,g,CA  1.00O   1.00    0.00    0.00    0.00,0,56.0774,38005.308,1000,6000,8953.108,-49131061.7,149586.595,-168.1654149,0.093819503,-2.46E-05,3.07E-09,-1.49E-13,-946151.172,1235.694769,1
calcium hydroxide,CaOH,g,CA  1.00O   1.00H   1.00    0.00    0.00,0,57.08534,-173307.35,1000,6000,11049.697,1979972.994,-5598.88099,11.51348706,-0.001668265,3.31E-07,-1.79E-11,-3.58E-16,13401.96822,-46.4608426,1
Ca(OH)2,CaO2H2,g,CA  1.00O   2.00H   2.00    0.00    0.00,0,74.09268,-598338.869,1000,6000,16592.281,1721854.884,-4702.21767,13.96947691,0.000198379,-1.24E-07,2.03E-11,-1.14E-15,-44437.6135,-52.8744486,1
calcium sulfide,CaS,g,CA  1.00S   1.00    0.00    0.00    0.00,0,72.144,121475.313,1000,6000,9360.113,-15683532.14,52938.5581,-63.2246724,0.040277264,-1.11E-05,1.46E-09,-7.38E-14,-317202.267,479.960622,1
dicalcium,Ca2,g,CA  2.00    0.00    0.00    0.00    0.00,0,80.156,341765.336,1000,6000,11273.136,240596.6267,57.7580382,2.347436675,0.000119928,-4.33E-08,7.02E-12,-3.71E-16,40818.754,18.95399607,1
cadmium,Cd,g,CD  1.00    0.00    0.00    0.00    0.00,0,112.411,111800,1000,6000,6197.428,-269975.7467,786.600114,1.628169079,0.000459412,-1.15E-07,1.07E-11,8.79E-17,7675.14826,12.20006052,1
chlorine,Cl,g,CL  1.00    0.00    0.00    0.00    0.00,0,35.4527,121301,1000,6000,6271.588,-169793.293,608.172646,2.12866409,0.000130737,-2.64E-08,2.84E-12,-1.25E-16,9934.3874,8.84475941,1
chlorine monocarbide mononitride,ClCN,g,CL  1.00C   1.00N   1.00    0.00    0.00,0,61.47014,134200,1000,6000,10669.042,346757.312,-1957.85737,8.80780615,-0.000438836,1.02E-07,-1.11E-11,4.99E-16,25819.23944,-26.36885997,1
chlorine monofluoride,ClF,g,CL  1.00F   1.00    0.00    0.00    0.00,0,54.4511032,-55700.993,1000,6000,8908.107,3045867.173,-9979.32826,16.84162254,-0.007465851,2.34E-06,-3.37E-10,1.76E-14,54471.208,-87.0798792,1
chlorine trifluoride,ClF3,g,CL  1.00F   3.00    0.00    0.00    0.00,0,92.4479096,-164600,1000,6000,13728.449,-229495.6235,-122.0741,10.09124644,-3.65E-05,8.06E-09,-9.23E-13,4.27E-17,-22828.40447,-25.11605966,1
chlorine pentafluoride,ClF5,g,CL  1.00F   5.00    0.00    0.00    0.00,0,130.444716,-238000,1000,6000,17930.396,-426936.697,-205.784051,16.1546162,-6.21E-05,1.38E-08,-1.58E-12,7.33E-17,-33614.7939,-57.5750656,1
chlorine monoxide,ClO,g,CL  1.00O   1.00    0.00    0.00    0.00,0,51.4521,101621.115,1000,6000,9522.115,409376.052,-1765.985112,7.08790063,-0.00182845,7.10E-07,-1.21E-10,7.08E-15,21518.91784,-16.68646423,1
chlorine dioxide,ClO2,g,CL  1.00O   2.00    0.00    0.00    0.00,0,67.4515,105000,1000,6000,10800.646,-163379.3802,-316.148067,7.00978726,0.000283797,-1.18E-07,2.92E-11,-2.02E-15,11849.46452,-10.91169494,1
molecular chlorine,Cl2,g,CL  2.00    0.00    0.00    0.00    0.00,0,70.9054,0,1000,6000,9181.11,6092566.75,-19496.2688,28.5453491,-0.014499683,4.46E-06,-6.36E-10,3.33E-14,121211.722,-169.077832,1
dichlorine monoxide,Cl2O,g,CL  2.00O   1.00    0.00    0.00    0.00,0,86.9048,79000,1000,6000,11695.482,-127174.3461,-67.4196322,7.05002245,-1.99E-05,4.37E-09,-4.98E-13,2.30E-17,7387.2893,-8.79748761,1
cobalt,Co,g,CO  1.00    0.00    0.00    0.00    0.00,0,58.9332,428441.6,1000,6000,6359.768,1381841.305,-3756.03668,6.65713065,-0.001269247,1.46E-07,6.57E-12,-1.10E-15,74944.4291,-22.58500836,1
chromium,Cr,g,CR  1.00    0.00    0.00    0.00    0.00,0,51.9961,397480,1000,6000,6197.428,-11202207.89,34011.6369,-36.5706217,0.021102969,-5.52E-06,7.17E-10,-3.51E-14,-168899.344,286.4481267,1
chromium nitride,CrN,g,CR  1.00N   1.00    0.00    0.00    0.00,0,66.00284,505021.51,1000,5000,0,0,0,3.8649602,0.000851605,-4.41E-07,1.07E-10,-8.37E-15,59477.437,5.29506757,1
chromium oxide,CrO,g,CR  1.00O   1.00    0.00    0.00    0.00,0,67.9955,188285.447,1000,5000,0,0,0,4.0139818,0.000627002,-2.80E-07,6.00E-11,-4.41E-15,21346.693,5.5517151,1
chromium oxide,CrO2,g,CR  1.00O   2.00    0.00    0.00    0.00,0,83.9949,-75312.81,1000,5000,0,0,0,5.8499998,0.00127251,-5.49E-07,1.05E-10,-7.40E-15,-11042.183,-1.74497632,1
chromium oxide,CrO3,g,CR  1.00O   3.00    0.00    0.00    0.00,0,99.9943,-292879.663,1000,5000,0,0,0,8.1628946,0.002045084,-8.86E-07,1.70E-10,-1.20E-14,-38092.557,-15.8958945,1
cesium,Cs,g,CS  1.00    0.00    0.00    0.00    0.00,0,132.90545,76500,1000,6000,6197.428,6166040.9,-18961.75522,24.83229903,-0.012519772,3.31E-06,-3.35E-10,9.63E-15,128511.1231,-152.2942188,1
cesium chloride,CsCl,g,CS  1.00CL  1.00    0.00    0.00    0.00,0,168.35815,-240166.789,1000,5000,0,0,0,4.4798455,0.000109492,-4.00E-09,2.06E-13,2.22E-17,-30235.809,5.217317436,1
cesium fluoride,CsF,g,CS  1.00F   1.00    0.00    0.00    0.00,0,151.9038532,-356483.908,1000,5000,0,0,0,4.4373309,0.00012715,-2.05E-08,2.98E-12,-1.48E-16,-44227.995,3.873556245,1
cesium oxide,CsO,g,CS  1.00O   1.00    0.00    0.00    0.00,0,148.90485,62763.052,1000,5000,0,0,0,4.4660282,0.000115632,-6.00E-09,1.32E-13,5.76E-17,6195.0309,5.214549092,1
cesium hydroxide,CsOH,g,CS  1.00O   1.00H   1.00    0.00    0.00,0,149.91279,-256000,1000,6000,11834.689,896717.113,-2323.978587,7.95964487,0.000110115,-6.47E-08,1.05E-11,-5.82E-16,-17362.58234,-18.64239624,1
dicesium,Cs2,g,CS  2.00    0.00    0.00    0.00    0.00,0,265.8109,107377.133,1000,6000,0,0,0,6.86645178,-0.003990143,1.32E-06,-1.63E-10,6.88E-15,10805.4293,-4.297494198,1
cesium chloride,Cs2Cl2,g,CS  2.00CL  2.00    0.00    0.00    0.00,0,336.7163,-659831.356,1000,5000,0,0,0,9.9424375,6.27E-05,-2.63E-08,4.89E-12,-3.36E-16,-82345.855,-10.59806004,1
cesium fluoride,Cs2F2,g,CS  2.00F   2.00    0.00    0.00    0.00,0,303.8077064,-890123.055,1000,5000,0,0,0,9.8793725,0.000126748,-5.09E-08,8.97E-12,-5.81E-16,-110050.57,-14.0548213,1
cesium oxide,Cs2O,g,CS  2.00O   1.00    0.00    0.00    0.00,0,281.8103,-92046.757,1000,5000,0,0,0,6.8979467,0.000101651,-3.81E-08,6.15E-12,-3.58E-16,-13169.989,-1.165916464,1
cesium dioxide dihydride,Cs2O2H2,g,CS  2.00O   2.00H   2.00    0.00    0.00,0,299.82558,-653000,1000,6000,23937.353,1802857.941,-4656.35475,16.93566597,0.00021174,-1.27E-07,2.07E-11,-1.15E-15,-51908.1369,-58.4971916,1
cesium sulfate,Cs2SO4,g,CS  2.00S   1.00O   4.00    0.00    0.00,0,361.8745,-1122581.398,1000,5000,0,0,0,15.419045,0.004052765,-1.79E-06,3.50E-10,-2.52E-14,-140367.75,-41.49218456,1
copper,Cu,g,CU  1.00    0.00    0.00    0.00    0.00,0,63.546,337400,1000,6000,6197.428,2308090.411,-8503.261,14.67859102,-0.008467137,2.89E-06,-4.27E-10,2.30E-14,92075.3562,-78.5470156,1
copper chloride,CuCl,g,CU  1.00CL  1.00    0.00    0.00    0.00,0,98.9987,91088.442,1000,5000,0,0,0,4.3902988,0.000183495,-5.71E-08,1.13E-11,-8.20E-16,9609.7266,3.39216514,1
copper fluoride,CuF,g,CU  1.00F   1.00    0.00    0.00    0.00,0,82.5444032,-12552.131,1000,5000,0,0,0,4.1227399,0.000631635,-3.35E-07,8.08E-11,-5.78E-15,-2800.5953,3.48564571,1
copper fluoride,CuF2,g,CU  1.00F   2.00    0.00    0.00    0.00,0,101.5428064,-266945.896,1000,5000,0,0,0,6.8184236,-0.000164979,2.03E-07,-2.55E-11,1.21E-16,-34322.744,-7.12862921,1
copper oxide,CuO,g,CU  1.00O   1.00    0.00    0.00    0.00,0,79.5454,306276.724,1000,5000,0,0,0,4.2723625,0.000447133,-2.40E-07,6.04E-11,-4.25E-15,35535.349,3.72701889,1
dicopper,Cu2,g,CU  2.00    0.00    0.00    0.00    0.00,0,127.092,485356.654,1000,5000,0,0,0,4.4239734,0.00020249,-6.45E-08,1.41E-11,-7.60E-16,57038.131,3.78535579,1
copper chloride,Cu3Cl3,g,CU  3.00CL  3.00    0.00    0.00    0.00,0,296.9961,-258575.302,1000,5000,0,0,0,15.626127,0.000433738,-1.95E-07,3.85E-11,-2.79E-15,-35881.853,-37.7523345,1
deuterium,D,g,D   1.00    0.00    0.00    0.00    0.00,0,2.014102,221720.228,1000,6000,6197.428,60.5001921,-0.181076606,2.500210817,-1.22E-07,3.72E-11,-5.66E-15,3.39E-19,25922.43752,0.590212537,1
d bromide,DBr,g,D   1.00BR  1.00    0.00    0.00    0.00,0,81.918102,-37036.447,1000,6000,8668.104,665241.758,-2593.70189,6.88551106,-0.001103112,2.89E-07,-3.15E-11,1.01E-15,10375.5773,-19.7343358,1
d chloride,DCl,g,D   1.00CL  1.00    0.00    0.00    0.00,0,37.466802,-93547.003,1000,6000,8661.104,411728.335,-1764.53491,5.6688768,-0.000347596,5.88E-08,3.76E-13,-5.16E-16,-1541.26014,-12.7566039,1
d fluoride,DF,g,D   1.00F   1.00    0.00    0.00    0.00,0,21.0125052,-276227.001,1000,6000,8638.104,800115.502,-2438.38243,5.62066028,-0.00020204,1.71E-08,2.70E-12,-2.89E-16,-18574.4276,-14.7300139,1
d monoxide monochloride,DOCl,g,D   1.00O   1.00CL  1.00    0.00    0.00,0,53.466202,-78243.308,1000,5000,0,0,0,4.4350761,0.002532239,-1.03E-06,1.90E-10,-1.27E-14,-10919.402,2.72715969,1
d oxide,DO2,g,D   1.00O   2.00    0.00    0.00    0.00,0,34.0129,6487.344,1000,6000,10065.344,-1267224.927,2799.947016,2.325174609,0.002726325,-6.31E-07,6.73E-11,-2.77E-15,-19594.11733,17.89922833,1
deuterium,D2,g,D   2.00    0.00    0.00    0.00    0.00,0,4.028204,0,1000,6000,8569.103,821515.641,-2365.61983,5.34297106,6.93E-05,-8.52E-08,2.46E-11,-1.96E-15,14342.1244,-17.1259786,1
d oxide,D2O,g,D   2.00O   1.00    0.00    0.00    0.00,0,20.027604,-249210,1000,6000,9960.017,1544193.253,-5474.2389,10.17542424,-0.000961942,2.04E-07,-2.05E-11,8.51E-16,2983.24898,-44.6501157,1
d oxide,D2O2,g,D   2.00O   2.00    0.00    0.00    0.00,0,36.027004,-144300,1000,6000,11565.639,1147867.936,-5225.76093,13.11088701,-0.001179812,2.73E-07,-2.96E-11,1.31E-15,12195.80532,-56.905382,1
d sulfide,D2S,g,D   2.00S   1.00    0.00    0.00    0.00,0,36.094204,-23890.981,1000,5000,0,0,0,3.6662901,0.003499226,-1.42E-06,2.67E-10,-1.87E-14,-4214.7308,3.79969969,1
fluorine,F,g,F   1.00    0.00    0.00    0.00    0.00,0,18.9984032,79380,1000,6000,6518.46,14735.06226,81.4992736,2.444371819,2.12E-05,-4.55E-09,5.11E-13,-2.33E-17,8388.37465,5.47871064,1
fluorine monocarbide mononitride,FCN,g,F   1.00C   1.00N   1.00    0.00    0.00,0,45.0158432,34327.854,1000,6000,10128.96,398187.355,-2302.971079,9.02708139,-0.000522871,1.19E-07,-1.28E-11,5.73E-16,15884.49451,-29.84971849,1
fluorine monoxide,FO,g,F   1.00O   1.00    0.00    0.00    0.00,0,34.9978032,109012.1,1000,6000,9388,-1597940.503,4377.37638,-0.489750764,0.002682336,-6.90E-07,7.25E-11,-2.73E-15,-16442.48211,35.5992361,1
dioxygen monofluoride,FO2,g,F   1.00O   2.00    0.00    0.00    0.00,0,50.9972032,25400,1000,6000,11255.813,-1213177.293,2493.436116,4.46503884,0.000941621,-6.43E-08,-1.09E-11,1.22E-15,-15968.25164,8.65541751,1
dioxygen monofluoride,FO2,g,F   1.00O   2.00    0.00    0.00    0.00,0,50.9972032,378600,1000,6000,10538.382,-621186.734,936.947459,6.40155875,0.000213611,-4.34E-08,4.67E-12,-2.06E-16,36383.5727,-6.15026433,1
difluorine,F2,g,F   2.00    0.00    0.00    0.00    0.00,0,37.9968064,0,1000,6000,8825.106,-2941167.79,9456.5977,-7.73861615,0.007644713,-2.24E-06,2.92E-10,-1.43E-14,-60710.0561,84.2383508,1
difluorine monoxide,F2O,g,F   2.00O   1.00    0.00    0.00    0.00,0,53.9962064,24500,1000,6000,10911.521,-188537.4518,-210.0729689,7.15123916,0.000132769,1.80E-08,-1.42E-12,6.49E-17,1449.129965,-12.57858336,1
dioxygen difluoride,F2O2,g,F   2.00O   2.00    0.00    0.00    0.00,0,69.9956064,19200,1000,6000,13778.453,-219056.3532,-391.092081,10.29107144,-0.000116335,2.57E-08,-2.95E-12,1.37E-16,827.802094,-27.56752555,1
"FS2F,fluorodisu",F2S2,g,F   2.00S   2.00    0.00    0.00    0.00,0,102.1288064,-336435,1000,6000,14595.3,-207709.7921,-109.4539831,10.08136946,-3.24E-05,7.13E-09,-8.13E-13,3.76E-17,-43494.4606,-23.46913121,1
iron,Fe,g,FE  1.00    0.00    0.00    0.00    0.00,0,55.845,415471,1000,6000,6850.327,-1954923.682,6737.1611,-5.48641097,0.004378803,-1.12E-06,1.54E-10,-8.02E-15,7137.37006,65.0497986,1
iron pentacarbide pentoxide,FeC5O5,g,FE  1.00C   5.00O   5.00    0.00    0.00,0,195.8955,-727858.869,1000,5000,0,0,0,21.164021,0.010333103,-4.33E-06,8.20E-10,-5.78E-14,-94888.934,-72.07369028,1
iron chloride,FeCl,g,FE  1.00CL  1.00    0.00    0.00    0.00,0,91.2977,251035.967,1000,5000,0,0,0,4.6940669,0.000116041,-2.08E-08,-1.76E-12,5.23E-16,28790.344,4.1935222,1
iron chloride,FeCl2,g,FE  1.00CL  2.00    0.00    0.00    0.00,0,126.7504,-140999.994,1000,5000,0,0,0,6.9492601,0.000533716,7.02E-08,-6.15E-11,6.79E-15,-19045.832,-3.75953808,1
iron chloride,FeCl3,g,FE  1.00CL  3.00    0.00    0.00    0.00,0,162.2031,-253119.989,1000,5000,0,0,0,9.7771106,0.000244214,-1.03E-07,1.92E-11,-1.32E-15,-33439.57,-14.5491648,1
iron oxide,FeO,g,FE  1.00O   1.00    0.00    0.00    0.00,0,71.8444,251047.084,1000,5000,0,0,0,4.2049817,0.000268385,-8.94E-08,3.19E-11,-3.39E-15,28829.17,4.83038983,1
Fe(OH)2,FeO2H2,g,FE  1.00O   2.00H   2.00    0.00    0.00,0,89.85968,-330536,1000,6000,0,0,0,8.96262012,0.004201373,-1.61E-06,2.68E-10,-1.63E-14,-42799.4358,-18.6912701,1
iron chloride,Fe2Cl4,g,FE  2.00CL  4.00    0.00    0.00    0.00,0,253.5008,-431373.784,1000,5000,0,0,0,15.3575,0.000642079,2.08E-08,-5.16E-11,6.07E-15,-56510.037,-31.8966108,1
iron chloride,Fe2Cl6,g,FE  2.00CL  6.00    0.00    0.00    0.00,0,324.4062,-654377.6,1000,6000,0,0,0,21.5645031,0.000462349,-1.85E-07,3.20E-11,-2.01E-15,-85243.2375,-58.653837,1
gallium monobromide,GaBr,g,GA  1.00BR  1.00    0.00    0.00    0.00,0,149.627,-17967.88,1000,6000,9932.119,335980.503,-840.683668,5.14508473,-3.27E-05,-7.67E-08,3.64E-11,-3.36E-15,2035.179445,-0.427789408,1
gallium dibromide,GaBr2,g,GA  1.00BR  2.00    0.00    0.00    0.00,0,229.531,-149180.952,1000,6000,14024.948,-330229.436,476.672265,7.1047254,-0.000552277,3.16E-07,-5.51E-11,3.17E-15,-23656.8362,-1.162714892,1
gallium tribromide,GaBr3,g,GA  1.00BR  3.00    0.00    0.00    0.00,0,309.435,-292962.663,1000,6000,19037.337,-51030.6375,-9.39520969,10.00768765,-3.30E-06,7.68E-10,-9.18E-14,4.39E-18,-38334.0215,-14.10315914,1
gallium monochloride,GaCl,g,GA  1.00CL  1.00    0.00    0.00    0.00,0,105.1757,-69621.44,1000,6000,9609.116,-486484.224,1452.870183,2.719542959,0.001144286,-3.43E-07,5.47E-11,-3.02E-15,-18950.84035,15.70925717,1
gallium dichloride,GaCl2,g,GA  1.00CL  2.00    0.00    0.00    0.00,0,140.6284,-220978.909,1000,6000,13513.391,-344540.53,471.443716,7.10877548,-0.000553943,3.16E-07,-5.52E-11,3.18E-15,-32309.3616,-3.74484714,1
gallium trichloride,GaCl3,g,GA  1.00CL  3.00    0.00    0.00    0.00,0,176.0811,-432624.753,1000,6000,17375.247,-94669.1731,-25.61468254,10.02010048,-8.35E-06,1.90E-09,-2.23E-13,1.05E-17,-55182.0143,-18.6495915,1
gallium monofluoride,GaF,g,GA  1.00F   1.00    0.00    0.00    0.00,0,88.7214032,-232608.491,1000,6000,9081.109,-298339.2279,722.515787,3.63955743,0.000554674,-1.46E-07,2.18E-11,-1.03E-15,-34085.2871,7.55396,1
gallium difluoride,GaF2,g,GA  1.00F   2.00    0.00    0.00    0.00,0,107.7198064,-516712.441,1000,6000,12115.659,410025.136,-1723.259472,8.95132922,-0.001059206,2.75E-07,-2.91E-11,1.08E-15,-53765.716,-21.13835528,1
gallium trifluoride,GaF3,g,GA  1.00F   3.00    0.00    0.00    0.00,0,126.7182096,-921476.983,1000,6000,15223.017,-209696.176,-143.1211274,10.10568378,-4.18E-05,9.16E-09,-1.04E-12,4.80E-17,-113667.8134,-23.9253933,1
gallium monohydride,GaH,g,GA  1.00H   1.00    0.00    0.00    0.00,0,70.73094,214323.404,1000,6000,8673.104,3257993.99,-11090.99502,18.01126796,-0.008167719,2.60E-06,-3.81E-10,2.03E-14,93697.7824,-98.2090022,1
gallium moniodide,GaI,g,GA  1.00I   1.00    0.00    0.00    0.00,0,196.62747,44871.122,1000,6000,10109.122,1498356.654,-4551.96724,9.80300535,-0.002943736,8.66E-07,-1.11E-10,5.01E-15,32918.1191,-32.2735977,1
gallium diiodide,GaI2,g,GA  1.00I   2.00    0.00    0.00    0.00,0,323.53194,-28954.965,1000,6000,14470.935,-320287.975,479.650233,7.10233396,-0.000551266,3.16E-07,-5.51E-11,3.17E-15,-9180.91961,0.727520488,1
gallium triiodide,GaI3,g,GA  1.00I   3.00    0.00    0.00    0.00,0,450.43641,-115877.24,1000,6000,20122.76,-31640.4013,-4.20866283,10.00352001,-1.53E-06,3.61E-10,-4.35E-14,2.10E-18,-17000.58453,-10.90291552,1
gallium monoxide,GaO,g,GA  1.00O   1.00    0.00    0.00    0.00,0,85.7224,146823.607,1000,6000,8925.107,2937313.804,-11183.14112,18.59366773,-0.006854753,1.67E-06,-1.89E-10,7.97E-15,85302.4808,-99.0404048,1
gallium monohydroxide,GaOH,g,GA  1.00O   1.00H   1.00    0.00    0.00,0,86.73034,-143630.495,1000,6000,10583.608,842905.101,-2372.324595,8.00907109,8.78E-05,-5.94E-08,9.84E-12,-5.53E-16,-3751.78825,-21.71053719,1
digallium dibromide,Ga2Br2,g,GA  2.00BR  2.00    0.00    0.00    0.00,0,299.254,-136963.692,1000,6000,20793.308,-18853.73131,-1.263621802,10.00108034,-4.77E-07,1.14E-10,-1.38E-14,6.69E-19,-19510.53843,-11.41667594,1
digallium tetrabromide,Ga2Br4,g,GA  2.00BR  4.00    0.00    0.00    0.00,0,459.062,-415820.034,1000,6000,30591.766,-57421.6721,-7.16013737,16.00598947,-2.61E-06,6.15E-10,-7.41E-14,3.57E-18,-54933.8976,-34.7927166,1
digallium hexabromide,Ga2Br6,g,GA  2.00BR  6.00    0.00    0.00    0.00,0,618.87,-673688.732,1000,6000,41151.266,-95261.73,-14.4468188,22.01192546,-5.15E-06,1.20E-09,-1.44E-13,6.93E-18,-87822.233,-57.6589512,1
digallium dichloride,Ga2Cl2,g,GA  2.00CL  2.00    0.00    0.00    0.00,0,210.3514,-220972.686,1000,6000,19488.425,-36689.542,-4.43458068,10.00373051,-1.63E-06,3.85E-10,-4.65E-14,2.24E-18,-29656.33085,-14.69536245,1
digallium tetrachloride,Ga2Cl4,g,GA  2.00CL  4.00    0.00    0.00    0.00,0,281.2568,-602326.828,1000,6000,27315.392,-112711.0409,-21.38517542,16.01738077,-7.42E-06,1.72E-09,-2.05E-13,9.80E-18,-77468.5338,-41.4728151,1
